State,Account Length,Area Code,Phone,Int'l Plan,VMail Plan,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,Churn?
WV,167,878,800-1990,no,yes,1200,5.983074325020448,3,4.907736455408179,6.663035438066316,0,6.5576836162056935,4.567146211102722,350,3.3048518246661573,5.2115743973707245,8,7.914866480270517,5,False.
MN,59,777,407-2026,yes,no,0,1.3518330886007233,6,3.599837174341969,3.154706540306603,4,4.593725120336534,0.9092041560507678,250,5.433182179233309,4.2413759717637625,5,1.5861999322516973,6,False.
IA,139,736,453-1867,no,no,0,2.9521539643242223,4,4.974328022825917,3.640267342181008,5,3.446404598338062,3.4246869807738056,300,4.502795619045466,5.275208542182103,8,0.0276112239698882,6,False.
OH,3,797,311-9019,no,no,0,8.857609238571044,0,7.841868379029085,3.389030082581966,3,6.0001439057318535,7.678708400816273,200,3.825036069422153,3.1133808795770905,7,6.310454935924297,5,False.
WY,55,878,989-6960,yes,yes,600,4.236278587944642,2,3.2099332627823927,0.0744861854184888,0,6.166759816229317,5.32247390928087,100,4.281982223107407,5.415179172950124,6,2.5062308261753854,7,False.
CA,20,676,159-8345,no,no,0,1.8845594322455232,1,2.7473021684004024,1.946692126728476,1,3.734005508260015,2.215501934626655,150,5.556418307083137,5.434495038482378,7,0.2354376473749511,8,False.
CO,160,677,383-5420,yes,yes,900,2.947985646431025,2,1.9435700579053616,2.2101479536223163,3,6.600079891868633,4.510879836783002,250,2.0302370953835567,4.491628778432288,9,4.026370179556315,8,False.
PA,156,806,370-9587,no,yes,900,7.368585457669509,2,3.860581088463554,3.5533616737444853,4,7.604431758846855,4.399252385304197,250,5.851462821018077,6.496343963383503,8,2.246011775265149,10,False.
ID,147,736,251-4147,no,no,0,3.574683720108977,4,6.65135510392457,6.661674048860123,7,2.9527978313706464,3.538068822461496,450,4.362285564754997,7.057217655198186,7,2.6982655534215008,5,False.
MA,109,776,242-6730,no,no,0,4.579630355408837,3,6.170486840522408,3.5374910009059715,10,3.251519489428212,6.588915440048984,200,4.738792812345813,5.896008086065963,5,3.4706516928622886,2,False.
KS,89,758,573-1150,no,yes,800,1.233571155567888,4,4.233839785139036,6.794215521391633,1,3.3442576812309595,0.8622972451649034,450,4.083533398038498,6.186506589729532,7,3.221466954801253,7,False.
SC,62,836,673-6984,yes,yes,300,0.0847672390339013,3,1.5185952192313512,3.062063330944944,1,3.2819242033796736,2.8734542744529428,250,6.033488008427507,4.32128051670497,3,0.8213276912617538,8,False.
VT,75,868,719-8248,no,no,0,0.9655541548964112,3,2.9357977160330853,1.8476913174716656,2,3.769967957998607,3.4873018667476483,350,4.327228825133917,8.082951143975283,7,0.023960596421209,8,False.
DE,96,686,554-7085,yes,no,0,0.5923343564648764,1,0.371221634117914,1.3023297575299209,1,4.377247597983385,3.428193217786728,300,3.4255326649805475,4.933745042926899,7,2.912818122581547,7,False.
OK,9,797,614-5237,yes,no,0,7.1930507838181565,6,5.084063137365973,6.812657528748513,3,6.342400979114364,5.1175606692131295,250,6.5171830723457935,6.612280690303956,3,5.2652413508746765,6,False.
WA,172,876,516-8254,no,yes,500,3.2388679210522326,5,1.4171716799510174,2.831502205825977,3,1.6431890510582576,0.2312004630803912,400,4.630856549053897,5.302108901401641,6,0.7214683758796312,7,False.
MI,149,777,761-3273,no,yes,800,2.5123417923557394,2,4.107632142532001,4.5721270446161935,5,0.9705642831312352,3.398563342286032,350,0.5626284442766813,4.5999779106933305,5,9.194398172721908,2,False.
GA,143,716,867-9101,yes,yes,300,8.593115827293119,3,8.503823240534036,8.140013346968566,6,4.408957766525895,6.205772180712976,200,6.143460267988804,5.269887449341658,3,6.627001655806514,5,False.
IA,9,736,662-5479,no,no,0,0.5300797015282317,3,4.281625672583508,4.336266833601613,5,3.27957841241068,4.97559723936528,350,1.5583455478752106,5.369475038551936,5,7.879487742724104,3,False.
MD,59,776,508-6197,no,yes,400,1.5896478922559032,4,3.2511806822310945,3.397635991878694,7,2.1914317557393206,2.6264946693540097,400,3.853405208301536,6.268760385526365,4,2.394077096880139,5,False.
WA,135,876,480-5501,yes,yes,400,1.9167058760402995,3,4.006998784189829,3.9637342050666335,8,0.6529223022879664,3.6009542490730952,300,2.3732555986342296,3.540086253764509,5,4.686501037725435,3,False.
WI,4,877,446-7447,no,yes,600,0.8382083108829717,2,4.416268689308439,2.5053636656471108,4,1.7503336074746456,2.540172824090834,300,2.72043585333458,4.136838299943063,7,2.6156799969479336,6,False.
NY,39,788,631-7589,yes,no,0,1.6993531632148944,4,1.947692782119376,3.05166365451974,1,2.2984129776004933,0.5022376073088486,350,4.52260340138229,4.58557319218748,7,0.3171762044579411,7,False.
TN,167,847,186-3262,no,no,0,0.2114928413934995,3,4.094285980912467,5.447165961137497,5,1.5684033524736387,3.8131031797746697,200,2.82612036232201,5.388512257460164,4,6.098808091171032,4,False.
TN,53,847,704-3310,no,no,0,6.96810884065032,0,4.4332733613461714,2.3491662007511778,2,6.54555714376154,5.258726192531724,150,6.797189076396014,3.999345649876908,3,5.493545296539438,7,False.
SC,106,836,444-1995,yes,yes,500,2.68290985642417,4,3.896131308898369,2.2785557698270065,6,4.530619047659606,4.893474687218539,300,5.009420647285777,5.763177309720265,4,2.5566242742646703,5,False.
CA,68,676,340-6528,no,yes,800,4.921840470115443,3,5.542017222545585,1.669033496574841,5,5.490779061585148,5.385826667713249,400,3.97188182515482,4.535639067514863,9,0.0825664302694821,7,False.
CA,26,676,987-6783,yes,yes,700,2.9783486946156046,3,3.5734290126050654,2.63650814989621,6,0.9174817054608528,2.740547575736808,350,1.1477097093642534,3.361141325560423,8,3.806213023157604,4,False.
WV,9,878,247-7332,yes,yes,400,3.3290414364809493,3,0.3157164386934781,2.051301242675272,0,1.9479222169804724,1.5606735198574189,150,3.998688337371228,2.7459010407746614,4,2.827542498109914,7,False.
SC,187,836,596-3584,yes,yes,500,2.383909621100064,1,5.940192084719698,4.611709892517145,5,2.14710520309748,3.3230044168331427,250,4.422267859518862,5.5908378879648994,5,4.748662781910394,4,False.
ND,106,786,262-9152,yes,no,0,6.01225139375541,5,5.585095995691436,5.437110895003033,2,6.159086777450506,4.377033888406031,450,4.581093619888282,4.993104930769742,9,1.6735928283905517,8,False.
NH,7,787,922-5043,yes,yes,300,0.1683437376729406,4,3.750295225107326,5.354701251194725,6,2.228637303050365,3.733688049898843,300,4.007932158076281,4.022661593632274,3,4.582692545242849,5,False.
WI,180,877,208-7324,yes,no,0,1.1625691281414356,3,4.48645919011007,4.419408399583469,5,2.9431390746485686,4.341361374825894,300,2.02692613205119,6.0849504072069465,7,6.381561450591711,3,False.
TN,8,847,142-6992,no,yes,300,1.1099708198317035,2,3.6585751595982208,4.343176042690038,1,2.57124157866337,1.1597511019131947,100,5.7130545032377205,5.331256388486118,3,3.760746580210922,6,False.
VA,97,866,797-2165,yes,no,0,4.222523628356621,2,3.1770574448315627,3.447017619201783,6,0.3702968563669575,3.0109895912076503,300,0.8594633462939765,5.285269167160089,6,5.040739132984912,3,False.
MD,88,776,199-2816,no,yes,600,3.3363384792885302,3,4.449347955381716,4.169252120613999,3,4.545278604922891,5.070318314883645,250,4.600790381754852,4.703821879583122,3,5.551595594943378,6,False.
IL,95,737,427-6741,no,no,0,0.0505959168909786,2,2.379820882469473,0.3236705601211236,2,3.767586124828888,4.090669737254672,200,3.2441626801593606,4.563195862043757,6,1.7536302489645204,6,False.
MA,93,776,514-5722,yes,yes,300,1.0195755889338196,5,2.2277320068729054,2.39447853035041,2,3.2348553891938288,2.4204793618421547,150,3.748517644425938,4.382939130965896,4,2.9584713572903287,6,False.
VA,103,866,944-7443,no,no,0,2.213516864795632,3,5.122080389289184,6.597434069948067,5,2.89202615891038,3.997982582193422,350,3.1361347150805257,4.14203188118033,6,5.470490708904522,4,False.
KY,133,758,900-1730,yes,yes,400,0.326368347189554,6,3.653003324038514,5.287543123865229,5,3.421605978650964,3.8789503560135934,300,3.271511242252935,4.836874764175336,3,6.310451314651082,4,False.
FL,132,707,530-5946,no,no,0,5.180911353791997,2,6.455358814898666,5.093049312584907,3,4.275861828079856,3.588297522272308,200,4.66990108430207,5.674457500591413,6,4.777868685563954,6,False.
SC,36,836,678-8274,yes,no,0,0.3153390300732202,3,2.540343034443588,5.172405765911722,0,3.9950491533365726,2.4782579842801407,500,1.6138821365028049,5.000517488733403,9,5.289458755319504,7,False.
HI,92,727,254-7249,yes,yes,700,10.178760565934692,3,5.48096204759713,5.187887462826019,1,8.145539184344955,7.112556471417763,450,6.802573758079577,2.02423709801934,8,0.045464384768624,9,False.
MO,191,777,185-1285,yes,yes,600,8.685809511773689,7,8.085761907476604,9.219895194734168,9,6.0274630038792285,6.455219707219917,450,5.266086078480604,5.565264448464994,5,7.370867353644581,3,False.
VT,30,868,813-9361,no,yes,600,8.933145362539307,2,7.286159674637544,6.701169603488669,2,5.8532049720137245,5.365079338771535,300,5.949692533878817,6.296158025073668,7,3.2312943014991937,8,False.
KS,194,758,270-6690,no,no,0,6.546094620090488,0,6.19069204035325,5.005113801050967,1,5.086504684451432,6.567107765720218,300,3.3008365089977074,4.705803593699536,9,4.149350239272979,8,False.
HI,180,727,603-9640,yes,yes,700,2.794748084510979,2,4.837710716938255,3.897918050858332,3,3.712474907262145,4.306641492859323,300,3.194693104679631,3.903967270124005,7,4.287705400827418,5,False.
GA,162,716,757-6808,no,yes,800,1.6207905571920556,6,2.200009539917927,3.3572643913609794,0,6.129047519262753,2.00225075025913,300,3.9656907086422537,4.386034823895304,6,2.9590580772478434,8,False.
DC,23,686,477-1336,no,no,0,7.855972774479779,3,4.913852149684683,2.729550607442434,1,8.295770717387118,7.01206748514034,350,4.13540170565011,3.9057532046829087,8,2.747712254864517,8,False.
AK,29,657,999-8494,yes,yes,400,0.7390720915634121,4,1.8413860638464867,3.746048586904237,6,2.541887856999515,5.172092676058963,300,4.69281154929327,5.918629097020483,1,5.279409617618351,4,False.
MS,167,778,867-3968,no,yes,500,6.277869584071473,1,4.674412661748359,4.093136606566143,0,4.926378539277824,5.155162139167475,200,6.176207133090752,6.066970779596161,6,2.415960004082902,7,False.
VA,56,866,311-8947,no,no,0,3.357104382578759,2,4.051395326570825,1.527554238628377,5,4.310312114613869,6.319381226149552,250,5.182707466268147,4.612817332695502,4,2.1917387002833766,5,False.
NM,89,787,714-8899,yes,no,0,0.9072301975818088,4,4.862250471472209,3.902725852137659,11,1.4128575537836303,5.747075152086521,400,2.002451050676296,4.342873821695908,4,5.11263244041894,2,False.
MN,85,777,907-9712,yes,yes,500,0.1085117370054318,4,1.0303165963983618,0.8717919617680838,0,4.588376250923074,1.9366588289014124,250,6.004386347328302,4.325070476114239,4,0.0673012786825388,8,False.
NV,46,788,177-7997,no,no,0,3.721547894755729,1,3.76427249456862,1.7968771337218454,2,5.167204503258606,6.118200584513176,300,3.778463373279523,4.619495100860551,7,3.4950842572092737,6,False.
MO,105,777,521-6491,yes,no,0,3.894135180320699,3,4.187781447896427,3.832254408533794,6,3.645757644767864,5.439300348529542,200,6.361522991619083,4.839218517137726,3,2.050319764808911,5,False.
SD,2,836,157-5792,yes,yes,500,1.0745946940963909,5,4.632831997673561,3.200614678618055,5,3.5161366325871857,2.8058387262575577,200,3.987836897475984,5.790884040010167,3,4.784388382781008,5,False.
OH,136,797,863-6899,yes,yes,400,1.7990911898895767,5,4.50406250176753,4.318699074862159,6,3.767515385970397,2.93132842898353,300,4.920552763302829,5.408939936919571,4,2.908557629613662,5,False.
MA,159,776,863-4372,yes,no,0,0.5304743128404485,4,4.375414648417013,5.617940441613028,5,2.0991699261608856,3.872576134029262,200,0.8398051891975324,5.155824456191939,5,8.525918031875293,3,False.
HI,190,727,902-9514,yes,yes,1100,6.722688202666907,2,4.864213559563854,5.532567026574147,3,7.4626889507947425,3.83520273469476,250,4.349186327472198,4.269893232939713,6,6.76296711034633,8,False.
WY,42,878,308-4773,yes,no,0,0.5903548128867957,6,3.5911231761001945,4.729604016045135,6,3.281472599676886,1.7030889682218575,400,5.28357537912203,5.402302883441081,5,1.7543511208417848,5,False.
ND,15,786,646-3539,yes,no,0,0.9086520827083122,6,0.6575447643977661,2.219255452043128,0,4.341340378326847,1.3791466082173809,350,4.42230664741468,4.552201940018407,7,0.3338328915263631,8,False.
CO,135,677,975-4556,yes,no,0,5.888579287699248,5,3.657779224295806,2.4747927317245395,2,7.3797507343296544,5.847915259306602,150,4.7575764220975145,4.9931770218513005,5,4.282996790469667,6,False.
OK,3,797,313-7846,yes,no,0,0.3123801880785697,2,0.357212882040181,0.0916058930677357,1,5.127059331202107,2.4393154841130142,350,4.623760833783356,4.665995875435612,7,0.2221395869116227,8,False.
NJ,185,787,103-7518,yes,yes,200,2.3644146952258693,3,5.671773125353818,5.781596229875518,5,2.133404770316328,2.700227741096503,200,5.157584728548822,6.241097539823759,4,4.355721332886539,5,False.
PA,88,806,651-3328,yes,yes,500,3.5304907453758387,3,3.817296277512497,5.227788161826751,2,4.311749634910811,4.161317928497654,300,5.612994638677368,4.2308576710396135,5,2.9683565495223942,7,False.
VT,91,868,534-7961,no,no,0,8.679635748845211,2,5.340419470602685,5.272259466821739,2,7.5506086008160835,3.600052939636204,300,6.164298743332138,4.8350247780067965,8,3.568390233054642,8,False.
MD,88,776,813-6646,no,no,0,5.750111730098721,0,7.850677615338466,6.232774773566366,4,3.0271519865662526,4.795221920336285,350,4.665590528897603,5.572824406489756,7,4.314223796797413,6,False.
WI,174,877,906-7817,no,no,0,1.7509401260872783,3,0.5090057182220411,0.480962045693067,0,4.014561256735417,3.5511734714813747,250,1.842743479954112,4.6536460199371925,7,3.275126319770691,6,False.
SC,45,836,637-3765,yes,no,0,6.079089012402864,4,5.72047409265023,2.961316197797542,7,5.50318071931768,7.91532451524939,250,4.058883816350484,4.510691155381416,6,2.46642250607255,6,False.
IA,8,736,832-8573,no,yes,1000,6.975094016935257,1,4.99782099536185,2.644932638869445,1,6.893640732561293,6.857929592779451,350,4.259660388441034,4.404414346366666,8,4.027247979501235,6,False.
RI,171,827,403-2343,yes,no,0,7.267400241884255,2,5.866709534303443,4.31316625444956,3,5.964999387371671,6.640410476857813,250,5.003628556973556,3.0170073327091647,6,3.402553296065536,7,False.
OK,176,797,376-7048,no,yes,300,3.232656035056686,7,4.907295369623735,4.51925435553536,8,4.163558788509095,4.105592907101043,350,5.8612480424155375,3.9160669123086578,4,1.413733921112892,6,False.
CT,47,678,225-8291,yes,yes,900,5.205943533504675,5,2.1791356156112194,5.59285729159055,2,7.480955379692343,4.654099753501754,300,5.331971488913763,4.146008430428484,5,4.9832474832977,8,False.
ND,179,786,440-6395,yes,no,0,6.869856715998429,5,0.4735577761319813,1.1611472336065236,8,0.3648466308174516,2.970522310086185,250,2.386901823674566,4.072488494487448,0,5.088662944290705,3,False.
AZ,177,659,967-4592,yes,yes,700,5.420937685924053,4,3.632237330920289,4.713442824408319,0,6.456108927923342,3.10933340037674,350,6.251738312070417,3.407556157951469,7,1.4927253847549302,8,False.
HI,160,727,397-3785,yes,no,0,5.188287864013697,1,4.949692504497785,3.288467515569943,2,5.008625710118788,3.72313192986752,150,5.649883692167812,4.28065423285222,5,4.812293912417752,4,False.
VT,6,868,883-4031,yes,no,0,1.3846330662176607,4,5.016260462223297,5.4447576385108345,4,2.45277270036492,1.5042005307675312,250,4.821631150759432,5.039527060282588,5,3.2611470065497272,5,False.
AR,39,658,338-5844,yes,no,0,6.030850047385388,1,8.260553825218599,7.215163393223467,6,2.85844386901179,4.857007231802983,350,4.838338585202726,4.722508416387946,6,4.166572973553119,6,False.
MI,165,777,484-8729,no,no,0,1.9282298114993344,4,0.9347339783057116,0.4099907046528237,4,3.8309943197184055,5.071458056400501,150,1.9877661666878583,3.1711126229287494,3,5.682161505832656,3,False.
MS,197,778,627-8215,yes,no,0,5.468913625682104,1,5.569022621252037,5.198133314662655,2,4.723634635797855,5.930542384950914,400,3.3732674078458635,5.609460953481647,9,4.091540506812219,6,False.
FL,40,707,332-3265,no,no,0,1.898537052454735,5,5.0048343166617055,3.986283508286027,9,2.437047120318444,4.778669662727231,350,5.370094906507541,5.427614686410729,4,1.6540413187691128,5,False.
MT,65,778,827-8445,no,no,0,1.469600636958642,4,3.109739650370221,3.991269413269433,1,4.322557993332275,3.3189737188479067,450,2.935636399555583,4.925096896059426,10,1.020131536691108,7,False.
ME,96,776,631-3246,yes,no,0,4.197798987860483,2,2.075638456864989,1.1270242856290995,4,7.538556088531725,4.0505948202864,300,4.2494957366715855,4.5877097869660535,8,2.575397294648732,9,False.
NC,3,786,598-5811,yes,yes,600,4.821094837526587,2,4.999009066058949,3.2792632916705555,2,4.8823817226569215,5.115188308338331,200,4.304820519503467,7.341732086106894,6,3.888445406975807,6,False.
CA,117,676,287-8649,yes,yes,100,1.2098718998976978,4,4.952883513391161,7.133498987949733,7,1.404277076489358,3.334882439200014,300,4.940195888616295,4.265570894887471,4,2.83768206255985,6,False.
NY,46,788,545-3436,no,no,0,2.1955110458221654,4,0.923124785639848,2.3251879295232665,4,2.5910845616830747,5.13519830027114,200,2.0782621645097805,4.433060545635343,4,5.407088731841883,4,False.
VT,105,868,675-2319,yes,yes,700,0.2638425596197633,6,5.752051184067955,7.908305441511285,8,1.603439850173188,2.240406027874579,500,2.0252063608816213,5.187505143485703,7,5.935289353038254,3,False.
MO,154,777,428-6999,no,no,0,7.0663914467780415,2,5.935046920693249,2.415155694195619,5,5.047408841647053,6.68531060645622,200,6.603705951164256,3.745987663906296,6,0.0977206667398133,7,False.
UT,198,858,172-3011,yes,yes,700,3.6649881798683945,2,2.982480262163711,4.893181174727172,2,5.505793853078055,4.518956982421788,250,3.002280040945356,5.678047662226261,8,4.191496580630421,8,False.
WA,67,876,743-3048,yes,no,0,4.74052571962395,6,0.7794728072761661,2.935873983957366,3,1.9259298467407,0.5952985434535369,400,2.8632252827324995,6.027533740479135,5,2.0411733579631117,6,False.
